time	EngineWithSpeed.RPM	EngineWithSpeed.engineTorque		EngineWithSpeed.n.torque	EngineWithSpeed.n.acceleration	aRC.shiftTime	aRC.clutchConnector.pressure	RC.relativeVelocity	RC.cBreakfreeDisp	RC.displacement	RC.ccBreakfreeDisp					RC.actuatorConnector.pressure	RC.n.torque	RC.n.acceleration	RC.p.torque	RC.p.acceleration	aLRB.shiftTime	aLRB.clutchConnector.pressure	GLRB.p.torque	GLRB.p.acceleration	LRB.relativeVelocity	LRB.cBreakfreeDisp	LRB.displacement	LRB.ccBreakfreeDisp					LRB.actuatorConnector.pressure	LRB.n.torque	LRB.n.acceleration	LRB.p.torque	LRB.p.acceleration	aTCC.shiftTime	aTCC.clutchConnector.pressure	TCC.relativeVelocity	TCC.cBreakfreeDisp	TCC.displacement	TCC.ccBreakfreeDisp					TCC.actuatorConnector.pressure	TCC.n.torque	TCC.n.acceleration	TCC.p.torque	TCC.p.acceleration	Converter.turbineTorque	Converter.turbineSpeed	Converter.impellerTorque	Converter.impellerSpeed			Converter.turbine.torque	Converter.turbine.acceleration	Converter.impeller.torque	Converter.impeller.acceleration	GOB.p.torque	GOB.p.acceleration	aOB.shiftTime	aOB.clutchConnector.pressure	OB.relativeVelocity	OB.cBreakfreeDisp	OB.displacement	OB.ccBreakfreeDisp					OB.actuatorConnector.pressure	OB.n.torque	OB.n.acceleration	OB.p.torque	OB.p.acceleration	aDC.shiftTime	aDC.clutchConnector.pressure	DC.relativeVelocity	DC.cBreakfreeDisp	DC.displacement	DC.ccBreakfreeDisp					DC.actuatorConnector.pressure	DC.n.torque	DC.n.acceleration	DC.p.torque	DC.p.acceleration	aIOC.shiftTime	aIOC.clutchConnector.pressure	IOC.relativeVelocity	IOC.cBreakfreeDisp	IOC.displacement	IOC.ccBreakfreeDisp					IOC.actuatorConnector.pressure	IOC.n.torque	IOC.n.acceleration	IOC.p.torque	IOC.p.acceleration	GPOC.p.torque	GPOC.p.acceleration	aPOC.shiftTime	aPOC.clutchConnector.pressure	POC.relativeVelocity	POC.cBreakfreeDisp	POC.displacement	POC.ccBreakfreeDisp					POC.actuatorConnector.pressure	POC.n.torque	POC.n.acceleration	POC.p.torque	POC.p.acceleration	aFC.shiftTime	aFC.clutchConnector.pressure	FC.relativeVelocity	FC.cBreakfreeDisp	FC.displacement	FC.ccBreakfreeDisp					FC.actuatorConnector.pressure	FC.n.torque	FC.n.acceleration	FC.p.torque	FC.p.acceleration	GIOC.p.torque	GIOC.p.acceleration	myCar.wheelSpeed	myCar.speed	myCar.p.torque	myCar.p.acceleration	GearBox.pinionToPinionForce	GearBox.ringToPinionForce	GearBox.pinionToReverseForce	GearBox.forwardToPinionForce	GearBox.&forwardSun.acceleration	GearBox.&forwardSun.torque	GearBox.&forwardSun.speed	GearBox.&shortPinion.acceleration	GearBox.&shortPinion.torque	GearBox.&shortPinion.speed	GearBox.&longPinion.acceleration	GearBox.&longPinion.torque	GearBox.&longPinion.speed	GearBox.&reverseSun.acceleration	GearBox.&reverseSun.torque	GearBox.&reverseSun.speed	GearBox.&ring.acceleration	GearBox.&ring.torque	GearBox.&ring.speed	GearBox.&carrier.torque	GearBox.&carrier.speed	GearBox.&carrier.acceleration	GearBox.ifSun.torque	GearBox.ifSun.acceleration	GearBox.irSun.torque	GearBox.irSun.acceleration	GearBox.iCoupler.torque	GearBox.iCoupler.acceleration	GearBox.oRing.torque	GearBox.oRing.acceleration	shaft_spring.ddTorque	shaft_spring.dTorque	shaft_spring.p.torque	shaft_spring.p.acceleration	shaft_spring.n.torque	shaft_spring.n.acceleration	shaft_damper.velocity	shaft_damper.n.torque	shaft_damper.n.acceleration	shaft_damper.p.torque	shaft_damper.p.acceleration	
22.7	2120.76	66.0853	-6.42285e-323	-65.3281	2.70396	22.6846	0	5.93139e-005	0.0001	0.0001	0.0001	-5.93139e-005	1.83058e-082	8.30474e-094	8.90271e-082	0	-1e-013	3.38385	1e-013	3.38385	22.6846	0	9.99998e-015	0	-205.933	0.0001	-0.00011	0.0001	-205.933	-1.25447e-007	2.39284e-021	1.49244e-023	9.76683e-036	9.99998e-015	3.38385	-9.99998e-015	0	22.6846	0	16.1517	0.0001	0.0001	0.0001	-16.1517	0	0	0	0	-1e-013	3.38385	1e-013	2.70396	64.9496	205.935	64.9496	222.084	-0.0272824	-16.1495	-64.5469	3.38385	65.3281	2.70396	1e-014	0	22.6846	0	-205.933	0.0001	-9e-005	0.0001	-205.933	-1.25382e-007	-1.86408e-018	4.97726e-019	0	1e-014	3.38385	-1e-014	0	13.5876	1000	-9.00781e-006	0.0101	0.000468158	0.0101	9.00781e-006	-9.00781e-006	-0.00963184	-0.0105682	1000	-37.8864	3.38385	37.8864	3.38385	13.6876	-1.33398e-322	-205.933	0.0001	-1e-005	0	-205.933	-1.25382e-007	1.16434e-018	6.42285e-323	-2.07508e-322	-3.55727e-322	3.38385	2.91499e-322	0	4.44659e-323	0	20.4872	-2.66795e-322	-205.933	0.0001	-1e-005	0	-205.933	-1.25447e-007	-4.82711e-019	2.71736e-322	-7.5592e-322	-4.69362e-322	3.38385	2.17389e-322	0	22.4846	1000	-6.14121e-006	0.0101	0.000329202	0.0101	6.14121e-006	-6.14121e-006	-0.0097708	-0.0104292	1000	-26.6605	3.38385	26.6605	3.38385	-1.63042e-322	0	608.849	43.4717	61.5488	3.384	-295.1	296.228	-1.12795	295.1	3.38385	26.6605	205.933	-6.18855e-008	0	4.2999e-006	6.18855e-008	0	-4.2999e-006	3.38385	9e-014	205.933	3.38385	-61.5488	205.933	37.8864	205.933	3.38385	26.6605	3.38385	9e-014	3.38385	37.8864	3.38385	-61.5488	3.38385	-0.0236787	-1.14608	62.2651	3.38385	-62.2651	3.384	0.00716299	-0.716299	3.38385	0.716299	3.384	
22.8	2123.34	65.9507	-6.42285e-323	-65.1965	2.69339	22.7846	0	5.9306e-005	0.0001	0.0001	0.0001	-5.9306e-005	1.92276e-082	8.72293e-094	9.35101e-082	0	-1e-013	3.36991	1e-013	3.36991	22.7846	0	9.99991e-015	0	-206.27	0.0001	-0.00011	0.0001	-206.27	-3.25982e-007	2.16572e-021	9.82672e-022	7.1503e-036	9.99991e-015	3.36991	-9.99991e-015	0	22.7846	0	16.0839	0.0001	0.0001	0.0001	-16.0839	0	0	0	0	-1e-013	3.36991	1e-013	2.69339	64.8194	206.273	64.8194	222.354	-0.0276757	-16.0817	-64.4184	3.36991	65.1965	2.69339	1e-014	0	22.7846	0	-206.27	0.0001	-9e-005	0.0001	-206.27	-3.25919e-007	-1.95699e-018	5.2649e-019	0	1e-014	3.36991	-1e-014	0	13.6876	1000	-9.0195e-006	0.0101	0.000467256	0.0101	9.0195e-006	-9.0195e-006	-0.00963274	-0.0105673	1000	-37.8105	3.36991	37.8105	3.36991	13.7876	-1.43279e-322	-206.27	0.0001	-1e-005	0	-206.27	-3.25919e-007	1.22862e-018	5.43472e-323	-2.07508e-322	-3.65609e-322	3.36991	3.0138e-322	0	4.94066e-323	0	20.5872	-2.66795e-322	-206.27	0.0001	-1e-005	0	-206.27	-3.25982e-007	-5.02759e-019	2.76677e-322	-7.5592e-322	-4.84184e-322	3.36991	2.32211e-322	0	22.5846	1000	-6.15751e-006	0.0101	0.000328587	0.0101	6.15751e-006	-6.15751e-006	-0.00977141	-0.0104286	1000	-26.6079	3.36991	26.6079	3.36991	-1.77864e-322	0	609.847	43.543	61.4327	3.37004	-294.52	295.644	-1.1233	294.52	3.36991	26.6079	206.27	-5.25067e-008	0	4.29298e-006	5.25067e-008	0	-4.29298e-006	3.36991	9e-014	206.27	3.36991	-61.4327	206.27	37.8105	206.27	3.36991	26.6079	3.36991	9e-014	3.36991	37.8105	3.36991	-61.4327	3.36991	-0.0222024	-1.14839	62.1504	3.36991	-62.1504	3.37004	0.00717744	-0.717744	3.36991	0.717744	3.37004	
22.9	2125.91	65.8159	-5.92879e-323	-65.0648	2.68283	22.8846	0	5.92978e-005	0.0001	0.0001	0.0001	-5.92978e-005	1.96761e-082	8.92639e-094	9.56912e-082	0	-1e-013	3.35595	1e-013	3.35595	22.8846	0	9.99984e-015	0	-206.607	0.0001	-0.00011	0.0001	-206.607	-5.4732e-007	1.99658e-021	1.95e-021	4.5637e-036	9.99984e-015	3.35595	-9.99984e-015	0	22.8846	0	16.0164	0.0001	0.0001	0.0001	-16.0164	0	0	0	0	-1e-013	3.35595	1e-013	2.68283	64.6892	206.609	64.6892	222.623	-0.0280661	-16.0142	-64.2898	3.35595	65.0648	2.68283	1e-014	0	22.8846	0	-206.607	0.0001	-9e-005	0.0001	-206.607	-5.47258e-007	-2.0017e-018	5.42047e-019	0	1e-014	3.35595	-1e-014	0	13.7876	1000	-9.03105e-006	0.0101	0.000466353	0.0101	9.03105e-006	-9.03105e-006	-0.00963365	-0.0105664	1000	-37.7345	3.35595	37.7345	3.35595	13.8876	-1.4822e-322	-206.607	0.0001	-1e-005	0	-206.607	-5.47258e-007	1.26219e-018	4.44659e-323	-2.07508e-322	-3.70549e-322	3.35595	3.0138e-322	0	5.43472e-323	0	20.6872	-2.56914e-322	-206.607	0.0001	-1e-005	0	-206.607	-5.4732e-007	-5.10715e-019	2.76677e-322	-7.41098e-322	-4.89125e-322	3.35595	2.37152e-322	0	22.6846	1000	-6.17306e-006	0.0101	0.000327971	0.0101	6.17306e-006	-6.17306e-006	-0.00977203	-0.010428	1000	-26.5553	3.35595	26.5553	3.35595	-1.87745e-322	0	610.841	43.614	61.3164	3.35608	-293.94	295.059	-1.11865	293.94	3.35595	26.5553	206.607	-4.42481e-008	0	4.28698e-006	4.42481e-008	0	-4.28698e-006	3.35595	9e-014	206.607	3.35595	-61.3164	206.607	37.7345	206.607	3.35595	26.5553	3.35595	9e-014	3.35595	37.7345	3.35595	-61.3164	3.35595	-0.0207605	-1.15055	62.0355	3.35595	-62.0355	3.35608	0.00719097	-0.719097	3.35595	0.719097	3.35608	
23	2128.47	65.6811	-5.92879e-323	-64.9329	2.67227	22.9846	0	5.92893e-005	0.0001	0.0001	0.0001	-5.92893e-005	1.96979e-082	8.9363e-094	9.57974e-082	0	-1e-013	3.342	1e-013	3.342	22.9846	0	9.99978e-015	0	-206.942	0.0001	-0.00011	0.0001	-206.942	-7.83211e-007	1.8828e-021	2.90475e-021	2.04041e-036	9.99978e-015	3.342	-9.99978e-015	0	22.9846	0	15.9493	0.0001	0.0001	0.0001	-15.9493	0	0	0	0	-1e-013	3.342	1e-013	2.67227	64.5588	206.944	64.5588	222.891	-0.0284537	-15.947	-64.1611	3.342	64.9329	2.67227	1e-014	0	22.9846	0	-206.942	0.0001	-9e-005	0.0001	-206.942	-7.83149e-007	-2.00298e-018	5.45656e-019	0	1e-014	3.342	-1e-014	0	13.8876	1000	-9.04242e-006	0.0101	0.000465448	0.0101	9.04242e-006	-9.04242e-006	-0.00963455	-0.0105654	1000	-37.6584	3.342	37.6584	3.342	13.9876	-1.4822e-322	-206.942	0.0001	-1e-005	0	-206.942	-7.83149e-007	1.26801e-018	3.45846e-323	-1.97626e-322	-3.65609e-322	3.342	2.91499e-322	0	5.92879e-323	0	20.7872	-2.42092e-322	-206.942	0.0001	-1e-005	0	-206.942	-7.83211e-007	-5.07819e-019	2.76677e-322	-7.06514e-322	-4.84184e-322	3.342	2.32211e-322	0	22.7846	1000	-6.18787e-006	0.0101	0.000327353	0.0101	6.18787e-006	-6.18787e-006	-0.00977265	-0.0104274	1000	-26.5026	3.342	26.5026	3.342	-1.92686e-322	0	611.831	43.6847	61.2	3.34212	-293.36	294.474	-1.114	293.36	3.342	26.5026	206.942	-3.70459e-008	0	4.28182e-006	3.70459e-008	0	-4.28182e-006	3.342	9e-014	206.942	3.342	-61.2	206.942	37.6584	206.942	3.342	26.5026	3.342	9e-014	3.342	37.6584	3.342	-61.2	3.342	-0.0193521	-1.15258	61.9204	3.342	-61.9204	3.34212	0.0072036	-0.72036	3.342	0.72036	3.34212	
23.1	2131.01	65.5461	-5.43472e-323	-64.8009	2.66171	23.0846	0	5.92806e-005	0.0001	0.0001	0.0001	-5.92806e-005	1.93398e-082	8.77382e-094	9.40557e-082	0	-1e-013	3.32804	1e-013	3.32804	23.0846	0	9.99973e-015	0	-207.275	0.0001	-0.00011	0.0001	-207.275	-1.0274e-006	1.82173e-021	3.83478e-021	-3.86193e-037	9.99973e-015	3.32804	-9.99973e-015	0	23.0846	0	15.8825	0.0001	0.0001	0.0001	-15.8825	0	0	0	0	-1e-013	3.32804	1e-013	2.66171	64.4282	207.277	64.4282	223.158	-0.0288386	-15.8802	-64.0322	3.32804	64.8009	2.66171	1e-014	0	23.0846	0	-207.275	0.0001	-9e-005	0.0001	-207.275	-1.02734e-006	-1.96559e-018	5.38577e-019	0	1e-014	3.32804	-1e-014	0	13.9876	1000	-9.05356e-006	0.0101	0.000464543	0.0101	9.05356e-006	-9.05356e-006	-0.00963546	-0.0105645	1000	-37.5823	3.32804	37.5823	3.32804	14.0876	-1.4822e-322	-207.275	0.0001	-1e-005	0	-207.275	-1.02734e-006	1.24906e-018	1.97626e-323	-1.87745e-322	-3.55727e-322	3.32804	2.81617e-322	0	6.91692e-323	0	20.8872	-2.2233e-322	-207.275	0.0001	-1e-005	0	-207.275	-1.0274e-006	-4.95315e-019	2.66795e-322	-6.57107e-322	-4.64422e-322	3.32804	2.2727e-322	0	22.8846	1000	-6.20193e-006	0.0101	0.000326734	0.0101	6.20193e-006	-6.20193e-006	-0.00977327	-0.0104267	1000	-26.4499	3.32804	26.4499	3.32804	-1.97626e-322	0	612.817	43.7551	61.0835	3.32815	-292.778	293.888	-1.10935	292.778	3.32804	26.4499	207.275	-3.08365e-008	0	4.27744e-006	3.08365e-008	0	-4.27744e-006	3.32804	9e-014	207.275	3.32804	-61.0835	207.275	37.5823	207.275	3.32804	26.4499	3.32804	9e-014	3.32804	37.5823	3.32804	-61.0835	3.32804	-0.0179764	-1.15446	61.8051	3.32804	-61.8051	3.32815	0.00721536	-0.721536	3.32804	0.721536	3.32815	
23.2	2133.55	65.4111	-4.94066e-323	-64.6688	2.65115	23.1846	0	5.92717e-005	0.0001	0.0001	0.0001	-5.92717e-005	1.86483e-082	8.46013e-094	9.06929e-082	0	-1e-013	3.31408	1e-013	3.31408	23.1846	0	9.99968e-015	0	-207.607	0.0001	-0.00011	0.0001	-207.607	-1.27364e-006	1.81077e-021	4.72794e-021	-2.68274e-036	9.99968e-015	3.31408	-9.99968e-015	0	23.1846	0	15.816	0.0001	0.0001	0.0001	-15.816	0	0	0	0	-1e-013	3.31408	1e-013	2.65115	64.2976	207.609	64.2976	223.423	-0.0292206	-15.8138	-63.9032	3.31408	64.6688	2.65115	1e-014	0	23.1846	0	-207.607	0.0001	-9e-005	0.0001	-207.607	-1.27358e-006	-1.89429e-018	5.22069e-019	0	1e-014	3.31408	-1e-014	0	14.0876	1000	-9.06445e-006	0.0101	0.000463636	0.0101	9.06445e-006	-9.06445e-006	-0.00963636	-0.0105636	1000	-37.5061	3.31408	37.5061	3.31408	14.1876	-1.43279e-322	-207.607	0.0001	-1e-005	0	-207.607	-1.27358e-006	1.20828e-018	9.88131e-324	-1.72923e-322	-3.35965e-322	3.31408	2.61855e-322	0	7.41098e-323	0	20.9872	-1.97626e-322	-207.607	0.0001	-1e-005	0	-207.607	-1.27364e-006	-4.74444e-019	2.56914e-322	-5.97819e-322	-4.39718e-322	3.31408	2.17389e-322	0	22.9846	1000	-6.21527e-006	0.0101	0.000326113	0.0101	6.21527e-006	-6.21527e-006	-0.00977389	-0.0104261	1000	-26.3971	3.31408	26.3971	3.31408	-1.92686e-322	0	613.799	43.8252	60.9669	3.31419	-292.197	293.301	-1.10469	292.197	3.31408	26.3971	207.607	-2.55561e-008	0	4.27377e-006	2.55561e-008	0	-4.27377e-006	3.31408	9e-014	207.607	3.31408	-60.9669	207.607	37.5061	207.607	3.31408	26.3971	3.31408	9e-014	3.31408	37.5061	3.31408	-60.9669	3.31408	-0.0166325	-1.1562	61.6896	3.31408	-61.6896	3.31419	0.00722626	-0.722626	3.31408	0.722626	3.31419	
23.3	2136.08	65.2759	-4.44659e-323	-64.5366	2.64059	23.2846	0	5.92628e-005	0.0001	0.0001	0.0001	-5.92628e-005	1.76702e-082	8.01641e-094	8.59362e-082	0	-1e-013	3.30012	1e-013	3.30012	23.2846	0	9.99964e-015	0	-207.938	0.0001	-0.00011	0.0001	-207.938	-1.51568e-006	1.84727e-021	5.57207e-021	-4.81587e-036	9.99964e-015	3.30012	-9.99964e-015	0	23.2846	0	15.7499	0.0001	0.0001	0.0001	-15.7499	0	0	0	0	-1e-013	3.30012	1e-013	2.64059	64.1669	207.94	64.1669	223.688	-0.0295999	-15.7477	-63.7742	3.30012	64.5366	2.64059	1e-014	0	23.2846	0	-207.938	0.0001	-9e-005	0.0001	-207.938	-1.51562e-006	-1.79385e-018	4.97391e-019	0	1e-014	3.30012	-1e-014	0	14.1876	1000	-9.07505e-006	0.0101	0.000462729	0.0101	9.07505e-006	-9.07505e-006	-0.00963727	-0.0105627	1000	-37.4299	3.30012	37.4299	3.30012	14.2876	-1.38338e-322	-207.938	0.0001	-1e-005	0	-207.938	-1.51562e-006	1.14865e-018	-4.94066e-324	-1.58101e-322	-3.11261e-322	3.30012	2.42092e-322	0	8.39912e-323	0	21.0872	-1.67982e-322	-207.938	0.0001	-1e-005	0	-207.938	-1.51568e-006	-4.46448e-019	2.47033e-322	-5.2865e-322	-4.10074e-322	3.30012	2.02567e-322	0	23.0846	1000	-6.22789e-006	0.0101	0.000325491	0.0101	6.22789e-006	-6.22789e-006	-0.00977451	-0.0104255	1000	-26.3443	3.30012	26.3443	3.30012	-1.92686e-322	0	614.777	43.895	60.8503	3.30022	-291.615	292.715	-1.10004	291.615	3.30012	26.3443	207.938	-2.11409e-008	0	4.27074e-006	2.11409e-008	0	-4.27074e-006	3.30012	9e-014	207.938	3.30012	-60.8503	207.938	37.4299	207.938	3.30012	26.3443	3.30012	9e-014	3.30012	37.4299	3.30012	-60.8503	3.30012	-0.0153195	-1.15781	61.5739	3.30012	-61.5739	3.30022	0.00723632	-0.723632	3.30012	0.723632	3.30022	
23.4	2138.59	65.1407	-3.95253e-323	-64.4043	2.63004	23.3846	0	5.92539e-005	0.0001	0.0001	0.0001	-5.92539e-005	1.64522e-082	7.46381e-094	8.00123e-082	0	-1e-013	3.28617	1e-013	3.28617	23.3846	0	9.99961e-015	0	-208.267	0.0001	-0.00011	0.0001	-208.267	-1.74727e-006	1.92862e-021	6.35503e-021	-6.75219e-036	9.99961e-015	3.28617	-9.99961e-015	0	23.3846	0	15.6841	0.0001	0.0001	0.0001	-15.6841	0	0	0	0	-1e-013	3.28617	1e-013	2.63004	64.0361	208.269	64.0361	223.951	-0.0299765	-15.6819	-63.645	3.28617	64.4043	2.63004	1e-014	0	23.3846	0	-208.267	0.0001	-9e-005	0.0001	-208.267	-1.74721e-006	-1.66903e-018	4.65802e-019	0	1e-014	3.28617	-1e-014	0	14.2876	1000	-9.08531e-006	0.0101	0.00046182	0.0101	9.08531e-006	-9.08531e-006	-0.00963818	-0.0105618	1000	-37.3536	3.28617	37.3536	3.28617	14.3876	-1.28457e-322	-208.267	0.0001	-1e-005	0	-208.267	-1.74721e-006	1.07312e-018	-1.4822e-323	-1.43279e-322	-2.81617e-322	3.28617	2.17389e-322	0	9.38725e-323	0	21.1872	-1.33398e-322	-208.267	0.0001	-1e-005	0	-208.267	-1.74727e-006	-4.12568e-019	2.32211e-322	-4.5454e-322	-3.70549e-322	3.28617	1.87745e-322	0	23.1846	1000	-6.2398e-006	0.0101	0.000324867	0.0101	6.2398e-006	-6.2398e-006	-0.00977513	-0.0104249	1000	-26.2915	3.28617	26.2915	3.28617	-1.82804e-322	0	615.751	43.9645	60.7335	3.28626	-291.032	292.127	-1.09539	291.032	3.28617	26.2915	208.267	-1.75273e-008	0	4.26827e-006	1.75273e-008	0	-4.26827e-006	3.28617	9e-014	208.267	3.28617	-60.7335	208.267	37.3536	208.267	3.28617	26.2915	3.28617	9e-014	3.28617	37.3536	3.28617	-60.7335	3.28617	-0.0140366	-1.15929	61.458	3.28617	-61.458	3.28626	0.00724555	-0.724555	3.28617	0.724555	3.28626	
23.5	2141.1	65.0054	-3.45846e-323	-64.272	2.61949	23.4846	0	5.92451e-005	0.0001	0.0001	0.0001	-5.92451e-005	1.50408e-082	6.82352e-094	7.31484e-082	0	-1e-013	3.27222	1e-013	3.27222	23.4846	0	9.99959e-015	0	-208.595	0.0001	-0.00011	0.0001	-208.595	-1.96216e-006	2.05218e-021	7.06467e-021	-8.45835e-036	9.99959e-015	3.27222	-9.99959e-015	0	23.4846	0	15.6187	0.0001	0.0001	0.0001	-15.6187	0	0	0	0	-1e-013	3.27222	1e-013	2.61949	63.9052	208.597	63.9052	224.214	-0.0303504	-15.6164	-63.5158	3.27222	64.272	2.61949	1e-014	0	23.4846	0	-208.595	0.0001	-9e-005	0.0001	-208.595	-1.96209e-006	-1.52461e-018	4.28561e-019	0	1e-014	3.27222	-1e-014	0	14.3876	1000	-9.09521e-006	0.0101	0.000460911	0.0101	9.09521e-006	-9.09521e-006	-0.00963909	-0.0105609	1000	-37.2772	3.27222	37.2772	3.27222	14.4876	-1.13635e-322	-208.595	0.0001	-1e-005	0	-208.595	-1.96209e-006	9.84669e-019	-2.47033e-323	-1.23516e-322	-2.51973e-322	3.27222	1.92686e-322	0	1.03754e-322	0	21.2872	-1.03754e-322	-208.595	0.0001	-1e-005	0	-208.595	-1.96216e-006	-3.74046e-019	2.17389e-322	-3.7549e-322	-3.31024e-322	3.27222	1.67982e-322	0	23.2846	1000	-6.251e-006	0.0101	0.000324243	0.0101	6.251e-006	-6.251e-006	-0.00977576	-0.0104242	1000	-26.2386	3.27222	26.2386	3.27222	-1.77864e-322	0	616.72	44.0337	60.6167	3.2723	-290.449	291.54	-1.09074	290.449	3.27222	26.2386	208.595	-1.46514e-008	0	4.26631e-006	1.46514e-008	0	-4.26631e-006	3.27222	9e-014	208.595	3.27222	-60.6167	208.595	37.2772	208.595	3.27222	26.2386	3.27222	9e-014	3.27222	37.2772	3.27222	-60.6167	3.27222	-0.012783	-1.16064	61.3421	3.27222	-61.3421	3.2723	0.00725397	-0.725397	3.27222	0.725397	3.2723	
23.6	2143.6	64.8701	-2.47033e-323	-64.1396	2.60894	23.5846	0	5.92365e-005	0.0001	0.0001	0.0001	-5.92365e-005	1.34828e-082	6.11671e-094	6.55713e-082	0	-1e-013	3.25827	1e-013	3.25827	23.5846	0	9.99958e-015	0	-208.922	0.0001	-0.00011	0.0001	-208.922	-2.15409e-006	2.21533e-021	7.68884e-021	-9.90096e-036	9.99958e-015	3.25827	-9.99958e-015	0	23.5846	0	15.5536	0.0001	0.0001	0.0001	-15.5536	0	0	0	0	-1e-013	3.25827	1e-013	2.60894	63.7743	208.924	63.7743	224.475	-0.0307215	-15.5513	-63.3866	3.25827	64.1396	2.60894	1e-014	0	23.5846	0	-208.922	0.0001	-9e-005	0.0001	-208.922	-2.15402e-006	-1.36533e-018	3.86928e-019	0	1e-014	3.25827	-1e-014	0	14.4876	1000	-9.1047e-006	0.0101	0.000460001	0.0101	9.1047e-006	-9.1047e-006	-0.00964	-0.01056	1000	-37.2009	3.25827	37.2009	3.25827	14.5876	-9.88131e-323	-208.922	0.0001	-1e-005	0	-208.922	-2.15402e-006	8.86248e-019	-3.45846e-323	-1.03754e-322	-2.17389e-322	3.25827	1.67982e-322	0	1.13635e-322	0	21.3872	-6.91692e-323	-208.922	0.0001	-1e-005	0	-208.922	-2.15409e-006	-3.32125e-019	2.02567e-322	-2.96439e-322	-2.81617e-322	3.25827	1.4822e-322	0	23.3846	1000	-6.26152e-006	0.0101	0.000323617	0.0101	6.26152e-006	-6.26152e-006	-0.00977638	-0.0104236	1000	-26.1857	3.25827	26.1857	3.25827	-1.67982e-322	0	617.685	44.1026	60.4998	3.25834	-289.866	290.952	-1.08609	289.866	3.25827	26.1857	208.922	-1.24495e-008	0	4.26478e-006	1.24495e-008	0	-4.26478e-006	3.25827	9e-014	208.922	3.25827	-60.4998	208.922	37.2009	208.922	3.25827	26.1857	3.25827	9e-014	3.25827	37.2009	3.25827	-60.4998	3.25827	-0.0115577	-1.16186	61.2259	3.25827	-61.2259	3.25834	0.0072616	-0.72616	3.25827	0.72616	3.25834	
23.7	2146.08	64.7347	-1.97626e-323	-64.0071	2.59839	23.6846	0	5.92281e-005	0.0001	0.0001	0.0001	-5.92281e-005	1.18248e-082	5.36454e-094	5.75081e-082	0	-1e-013	3.24432	1e-013	3.24432	23.6846	0	9.99957e-015	0	-209.247	0.0001	-0.00011	0.0001	-209.247	-2.31681e-006	2.41544e-021	8.21539e-021	-1.10467e-035	9.99957e-015	3.24432	-9.99957e-015	0	23.6846	0	15.4888	0.0001	0.0001	0.0001	-15.4888	0	0	0	0	-1e-013	3.24432	1e-013	2.59839	63.6434	209.249	63.6434	224.736	-0.03109	-15.4866	-63.2573	3.24432	64.0071	2.59839	1e-014	0	23.6846	0	-209.247	0.0001	-9e-005	0.0001	-209.247	-2.31674e-006	-1.19597e-018	3.42161e-019	0	1e-014	3.24432	-1e-014	0	14.5876	1000	-9.11375e-006	0.0101	0.00045909	0.0101	9.11375e-006	-9.11375e-006	-0.00964091	-0.0105591	1000	-37.1245	3.24432	37.1245	3.24432	14.6876	-8.39912e-323	-209.247	0.0001	-1e-005	0	-209.247	-2.31674e-006	7.80825e-019	-4.44659e-323	-8.39912e-323	-1.77864e-322	3.24432	1.43279e-322	0	1.18576e-322	0	21.4872	-3.95253e-323	-209.247	0.0001	-1e-005	0	-209.247	-2.31681e-006	-2.88046e-019	1.87745e-322	-2.17389e-322	-2.37152e-322	3.24432	1.23516e-322	0	23.4846	1000	-6.27135e-006	0.0101	0.00032299	0.0101	6.27135e-006	-6.27135e-006	-0.00977701	-0.010423	1000	-26.1328	3.24432	26.1328	3.24432	-1.58101e-322	0	618.647	44.1713	60.3828	3.24439	-289.283	290.365	-1.08144	289.283	3.24432	26.1328	209.247	-1.0858e-008	0	4.26361e-006	1.0858e-008	0	-4.26361e-006	3.24432	9e-014	209.247	3.24432	-60.3828	209.247	37.1245	209.247	3.24432	26.1328	3.24432	9e-014	3.24432	37.1245	3.24432	-60.3828	3.24432	-0.01036	-1.16295	61.1097	3.24432	-61.1097	3.24439	0.00726847	-0.726847	3.24432	0.726847	3.24439	
